train_acc_mean,train_acc_std,train_loss_mean,train_loss_std,valid_acc_mean,valid_acc_std,valid_loss_mean,valid_loss_std
0.30613334104418755,0.07261270401622628,1.5544157326221466,0.052235677828863084,0.2909333385527134,0.07191056284787942,1.5696449702978135,0.04351047261021525
0.3046666716039181,0.07491328430699884,1.5504577052593231,0.06008610367298979,0.31973334081470967,0.0719130359459317,1.5412085938453675,0.046804608536019914
0.3256000067293644,0.09141223160722187,1.5301869356632232,0.06467773759539473,0.32360000602900985,0.07583268354574386,1.5397891813516618,0.049183846377790635
0.3441333422064781,0.09200377129373287,1.517093198299408,0.06311516406742393,0.29613333873450753,0.06918689769408663,1.5715417337417603,0.037512036305654736
0.330000007301569,0.08527863227009416,1.527725818157196,0.06386935143633604,0.27266667284071444,0.06192109713575337,1.582494437098503,0.0414817003871273
0.33626667395234106,0.08203154019497401,1.5271098625659942,0.05457468755869468,0.3043333404511213,0.06932612271744623,1.5513128572702408,0.03891455568780764
0.3624000069499016,0.10456904299212309,1.5048149049282074,0.07366953561325297,0.289333339035511,0.07306618251988961,1.5624103766679764,0.05104812331605255
0.36573334112763406,0.09314753066943099,1.5016943311691284,0.06257674802796473,0.33713334038853643,0.07657533864303558,1.5175656598806382,0.05720979324242157
0.34920000582933425,0.07248466603183386,1.508860284090042,0.056295500790716206,0.294133338406682,0.07337744274466061,1.562437938451767,0.03899635594920021
0.38173334196209907,0.09957518809426645,1.495060920715332,0.06962231121612307,0.3310666739940643,0.07547314729360086,1.5270019978284837,0.04855682721588513
0.3704000090062618,0.07909668096936147,1.4973021149635315,0.05895004542607396,0.2692000054568052,0.0599316654568303,1.5908771246671676,0.029701291580127354
0.38066667556762696,0.09773206269134134,1.4710144376754761,0.07403046390381356,0.32120000578463076,0.07902956028910854,1.530753391981125,0.0567529078047958
0.3724000082910061,0.09312844423996107,1.4947809636592866,0.0686755337115558,0.32286667346954345,0.07476038927455253,1.5472556126117707,0.05124163150749114
0.40360000818967817,0.09772260022465404,1.4648117530345917,0.07326847542859188,0.3140000069141388,0.07034834099359412,1.5368055641651153,0.05655752804392287
0.3745333416759968,0.09701491657853094,1.4795000672340393,0.07399437022017069,0.3026000075042248,0.07503714795474098,1.5464361065626144,0.05338337942647998
0.38666667431592944,0.09399763841796378,1.467191389799118,0.07967137235976883,0.30226667381823064,0.06898773011275061,1.5575404727458955,0.038598456344035775
0.38186667397618296,0.08752437394298539,1.4750166094303132,0.06702249543530166,0.29280000664293765,0.06477091422622303,1.5812265658378601,0.03034533903359387
0.38773334354162214,0.10242708313120756,1.4662787318229675,0.07886422619708193,0.3363333400338888,0.07330226716070563,1.5316198092699052,0.04236170910137864
0.39520000845193864,0.08719877905610675,1.4718134260177613,0.07330754702772331,0.30773333959281446,0.0736159414043061,1.5442950528860093,0.05198394314877917
0.3834666748344898,0.09843432460294013,1.4802618718147278,0.08347294476272571,0.341800007969141,0.07227328036675744,1.5128451812267303,0.05756713567697028
