train_acc_mean,train_loss_mean,kldl_train_mean,klds_train_mean,rec_train_mean,ce_train_mean,train_acc_std,train_loss_std,kldl_train_std,klds_train_std,rec_train_std,ce_train_std,valid_acc_mean,valid_loss_mean,kldl_valid_mean,klds_valid_mean,rec_valid_mean,ce_valid_mean
0.29066667407751084,1668.1152954101562,46.00141830444336,26.665248680114747,2613.7764892578125,1.5693108439445496,0.07075466750182498,78.01614037738781,4.309624480802597,0.5295253791381572,148.69923182273558,0.0808338514762239,0.2800000011920929,1690.226318359375,46.30025863647461,26.170124053955078,2615.69921875,1.5915988683700562
0.318666672706604,1658.4927612304687,47.85186080932617,26.267358779907227,2650.4419189453124,1.5578690886497497,0.04480079650804842,41.17517316785767,3.910459114927328,0.26774843343565125,144.28723137782072,0.038138303960252536,0.12000000476837158,1812.4725341796875,46.026824951171875,26.44304656982422,2193.423828125,1.7180684804916382
0.28666667342185975,1639.601708984375,46.64110221862793,26.13221263885498,2592.462255859375,1.5409037709236144,0.06592926024529,73.61543614695294,3.8336527617645246,0.34693524653358854,107.93029086375843,0.07542168362955365,0.30666667222976685,1613.6986083984375,47.367740631103516,25.605358123779297,2458.69921875,1.5161384344100952
0.2880000039935112,1660.66044921875,45.83207626342774,25.768033599853517,2495.05546875,1.5641097664833068,0.05848456777398847,64.10386488144444,2.147599930791431,0.46625432473674644,176.43148599236085,0.06296566173227644,0.29333335161209106,1697.7470703125,45.6663932800293,25.232351303100586,2577.3759765625,1.6010745763778687
0.36400000751018524,1571.0692260742187,49.27758522033692,25.240980339050292,2542.1303955078124,1.4711293578147888,0.06614462647546106,66.3935184370415,3.7703403912841886,0.4026848514518692,149.57413117464094,0.06871168488762447,0.2800000011920929,1681.15087890625,42.88484573364258,25.627017974853516,2537.604736328125,1.5872628688812256
0.3693333357572556,1605.55439453125,45.54757232666016,24.820902633666993,2564.771142578125,1.509538221359253,0.04990658012827209,64.34600538645546,2.7031275186545694,0.5705461697272834,164.94276969080357,0.06522060142233431,0.36000001430511475,1666.5589599609375,49.35121154785156,24.72626495361328,2578.522216796875,1.5666961669921875
0.306666673719883,1622.7493774414063,47.372585678100585,24.646824455261232,2529.5184326171875,1.5254348039627075,0.058727242284783585,76.97861446587784,2.089842201595709,0.3362193576043424,145.55606352632887,0.0775168745363922,0.2800000011920929,1837.406494140625,47.656558990478516,24.27525520324707,2741.990234375,1.738054633140564
0.3346666723489761,1607.0876953125,47.4028076171875,24.628362274169923,2577.04072265625,1.509286093711853,0.06939740544186325,71.54190947940006,3.3254267565422224,0.31126517293690353,115.97856353337868,0.07285474640966638,0.2266666740179062,1789.71484375,47.11381149291992,24.584470748901367,2661.143310546875,1.691405177116394
0.289333339035511,1647.8617309570313,45.38007736206055,24.236703300476073,2602.6064208984376,1.5522189021110535,0.08176932657817697,67.08120892302414,3.27010511120314,0.22762177431390845,103.9233859912016,0.0680738552436807,0.29333335161209106,1661.4921875,47.43351364135742,24.30144500732422,2600.125,1.5637561082839966
0.3200000077486038,1625.128076171875,44.52628021240234,23.898634719848634,2585.362890625,1.530849540233612,0.05299895296122236,69.97152544043497,2.0455691424465536,0.42230209159992976,114.01305955011979,0.06928878518875874,0.3466666638851166,1633.122314453125,45.840179443359375,23.688249588012695,2262.505126953125,1.540968894958496
0.3186666712164879,1638.6641967773437,47.18599281311035,23.58397979736328,2547.6669677734376,1.5424175620079041,0.07646640434490387,70.53429594790639,2.639396090958009,0.4305942372191012,122.66165557799495,0.06932069468308809,0.30666667222976685,1702.0611572265625,45.943267822265625,23.261903762817383,2608.48681640625,1.6067711114883423
0.3240000084042549,1608.2150146484375,45.70870246887207,23.484902000427248,2591.5327392578124,1.5131060600280761,0.07660577069186107,69.51094994658595,4.061761405784894,0.4191228695234315,197.50771864814772,0.07225040544984228,0.2266666740179062,1743.8634033203125,46.595191955566406,23.771564483642578,2615.4296875,1.647342324256897
0.3293333396315575,1603.5668090820313,44.9537971496582,23.37304401397705,2640.7125732421873,1.508832836151123,0.08723913704161139,73.19863241522701,1.3170430387694538,0.3053246606383403,198.10775582513762,0.07266002222266961,0.24000000953674316,1708.17333984375,48.645545959472656,23.401485443115234,2405.68017578125,1.6120696067810059
0.3360000059008598,1592.4798706054687,45.404679489135745,23.03408317565918,2645.3660400390627,1.4975874185562135,0.0727369669331207,96.5482177139776,2.490365302356501,0.34418157646096176,265.0777414070556,0.09614848662452184,0.30666667222976685,1687.1689453125,46.34036636352539,23.7313289642334,2694.908935546875,1.5901482105255127
0.3053333446383476,1614.1200805664062,47.09024162292481,22.660804748535156,2584.239111328125,1.5185266256332397,0.06625204567659959,113.08066450989921,1.801888591422993,0.2131813260569757,160.42147388061449,0.11312894904924763,0.2800000011920929,1753.20068359375,45.08448791503906,23.025667190551758,2479.638427734375,1.6602941751480103
0.3066666767001152,1645.1286743164062,45.594661712646484,22.53642292022705,2557.121240234375,1.5514263391494751,0.05719362649718238,47.65940733338938,3.112708748760813,0.2966316700184625,140.49848273984426,0.04801208274472738,0.3199999928474426,1621.610107421875,45.077247619628906,22.724111557006836,2387.055419921875,1.5299381017684937
0.30400000512599945,1655.5917846679688,46.19369010925293,22.1227668762207,2527.9196533203126,1.5619961261749267,0.06767241348486527,68.8753019819859,2.982897682760225,0.2556526714881341,182.4690609845982,0.06995389552873314,0.3333333432674408,1635.685791015625,49.4578742980957,21.601076126098633,2187.5498046875,1.5427513122558594
0.3013333439826965,1643.7542724609375,45.428933715820314,21.90586585998535,2587.5572509765625,1.5505439043045044,0.07476184827619077,72.17787047013985,1.7041332409976127,0.21816068570331873,187.89041486599885,0.07215756123147914,0.29333335161209106,1653.3017578125,44.4439582824707,22.400375366210938,2635.32568359375,1.5601041316986084
0.31066667288541794,1645.126123046875,47.021780014038086,21.712193870544432,2534.436669921875,1.5510477423667908,0.04734741385495098,42.003362119831415,3.289423237286811,0.31004033565273215,164.25650352503314,0.040505435573112716,0.36000001430511475,1560.9661865234375,46.2191276550293,21.295352935791016,2391.816650390625,1.4695334434509277
0.38400000929832456,1532.7309204101562,45.99073448181152,21.357228088378907,2576.9642578125,1.4396133542060852,0.07654773361396976,70.36470973587835,2.236367001737919,0.3530090657177834,129.2842498001201,0.07194124725604341,0.3199999928474426,1659.797119140625,40.62553405761719,21.092451095581055,2226.415771484375,1.5758150815963745
0.3506666749715805,1595.4092895507813,46.0218448638916,21.44487361907959,2657.80048828125,1.501364529132843,0.0727980530915463,75.2360967096941,2.390341164798794,0.2086184673021306,199.03101759818702,0.07572110965080629,0.24000000953674316,1751.660400390625,47.74558639526367,21.19709014892578,2695.691650390625,1.6557607650756836
0.3613333389163017,1586.797119140625,45.6105094909668,21.122878646850587,2526.4729736328127,1.4947989940643311,0.07553071715016575,75.66422040636309,2.87683403532549,0.2829019508891525,156.49702251274988,0.07825526775133712,0.2666666805744171,1661.6240234375,49.37527847290039,21.12884521484375,2449.657470703125,1.566623330116272
0.328000009059906,1621.278857421875,45.353709030151364,20.766849708557128,2585.035595703125,1.5293079376220704,0.05272992319011343,81.67959796275227,2.7694051129337423,0.4828363621199567,99.00913615099657,0.08202446301607987,0.41333335638046265,1522.7723388671875,46.92205810546875,20.494260787963867,2331.597412109375,1.4320400953292847
0.37600000500679015,1588.2358764648438,46.44937324523926,20.56709270477295,2602.6791748046876,1.4951926112174987,0.0592696295876894,66.64658473286616,3.0367603217189743,0.2185294357283542,129.61996904836917,0.06755430569580169,0.30666667222976685,1648.8941650390625,45.83802032470703,20.95370101928711,2559.333740234375,1.556509017944336
0.32400000989437105,1650.3376831054688,46.08979187011719,20.413783264160156,2548.9581298828125,1.5583445310592652,0.073284835159458,57.41481314217989,3.073117680603679,0.18155275655114222,162.7651114754707,0.05907013371360315,0.2800000011920929,1683.1951904296875,45.94841766357422,20.55127716064453,2581.890380859375,1.5908766984939575
0.3333333358168602,1596.4802612304688,46.3536937713623,20.19458751678467,2624.227734375,1.5036896824836732,0.06850790555494349,97.44109337465036,2.6228727640668863,0.3821959254158238,104.51113570686694,0.09881688787127695,0.2800000011920929,1678.1700439453125,42.70075225830078,20.015928268432617,2461.4716796875,1.5908386707305908
0.3253333389759064,1600.1495971679688,45.27367172241211,20.105051040649414,2554.162353515625,1.5092292547225952,0.02612788787650406,56.849275963223285,3.169892898282599,0.30773197932901325,109.16163997617137,0.056188737248299946,0.29333335161209106,1653.2120361328125,42.925575256347656,20.00127410888672,2696.93994140625,1.5633158683776855
0.3493333414196968,1585.1594116210938,46.60288543701172,19.93036651611328,2579.719189453125,1.4928289890289306,0.06276587704448681,85.17327413344812,2.1740441185852326,0.2001357094969991,146.64903574198792,0.08508686092249872,0.29333335161209106,1697.072265625,41.274627685546875,19.816913604736328,2541.8037109375,1.6105626821517944
0.36400000751018524,1563.8352905273437,46.6128589630127,19.491673278808594,2601.27470703125,1.4717180371284484,0.10049655088881877,94.25372896288135,3.566621814902667,0.24048037272337727,173.95773060141516,0.09572930598062153,0.29333335161209106,1683.402587890625,48.37779235839844,19.88727569580078,2707.127197265625,1.5880662202835083
0.348000006377697,1571.1159545898438,45.31107635498047,19.34627456665039,2552.3459228515626,1.4809351086616516,0.08272041212006195,83.53900914697434,2.525569076233952,0.35982857117088163,168.16003664285176,0.08597067229323502,0.2133333384990692,1633.35107421875,45.80601119995117,19.127565383911133,2313.654541015625,1.545280933380127
0.3346666768193245,1626.5478393554688,45.231682205200194,19.03218803405762,2576.962646484375,1.5365143537521362,0.06516986292125201,76.34741253732606,3.0232156295995276,0.3258252608414177,161.61853882114082,0.07784276452198184,0.30666667222976685,1660.030029296875,43.36506271362305,19.177963256835938,2437.47265625,1.5731121301651
0.34266667515039445,1591.9735473632813,44.41234130859375,18.981206512451173,2631.6867919921874,1.5022631406784057,0.058133947097658414,45.131746926655424,2.688781310625189,0.41032162469138633,171.68197391236325,0.046652222651554005,0.30666667222976685,1669.83056640625,44.758506774902344,19.294286727905273,2406.487548828125,1.5817128419876099
0.3213333413004875,1636.5755249023437,45.46743583679199,18.90084590911865,2624.6583251953125,1.5459606528282166,0.05639543324622137,55.27145625553005,3.046877831277698,0.28323389244619596,93.92150614744888,0.055466907622014484,0.3866666853427887,1524.5233154296875,42.62375259399414,18.803037643432617,2413.65869140625,1.4389599561691284
0.3480000108480453,1606.2789916992188,43.97821464538574,18.922620010375976,2622.89140625,1.517149233818054,0.047870195273300976,44.09208942645784,2.381695776308683,0.23904795380752145,110.18409497997325,0.046057635347992947,0.2133333384990692,1715.936767578125,45.5728645324707,18.531415939331055,2394.900390625,1.6278835535049438
0.32666667401790617,1603.816845703125,45.26944007873535,18.59021759033203,2566.8026123046875,1.5142891645431518,0.09784342033130146,95.88816423867354,2.54288676847782,0.2847375291312624,157.19784618263134,0.09802770545314658,0.3333333432674408,1622.8309326171875,44.100833892822266,19.099761962890625,2466.487060546875,1.5349653959274292
0.3493333414196968,1592.1641967773437,46.133414077758786,18.50351905822754,2548.895068359375,1.502038311958313,0.07724132838817031,100.0917026656885,2.801354937729279,0.31907782572723203,97.80853597998451,0.10025825689547248,0.2266666740179062,1709.8006591796875,45.377872467041016,18.16516876220703,2373.46044921875,1.6225229501724243
0.37733334600925444,1561.2247924804688,45.28307456970215,18.21900520324707,2585.049365234375,1.4718721985816956,0.06198208478709832,71.45110817521548,1.685803892490811,0.23913364301588252,69.06439067978103,0.07041445924240412,0.41333335638046265,1550.7840576171875,48.759803771972656,18.610862731933594,2347.998779296875,1.4599335193634033
0.34266667664051054,1578.0373779296874,44.56648979187012,18.00544204711914,2539.5553955078126,1.4900698900222777,0.07472616670739399,85.53199288963737,2.8158335566935055,0.23596255321707207,141.4515729077384,0.08902357349071752,0.2800000011920929,1662.63037109375,41.28830337524414,17.984573364257812,2616.42724609375,1.5771931409835815
0.3346666768193245,1601.1986328125,44.953749084472655,17.83169231414795,2576.709619140625,1.5126460790634155,0.06810449816176926,74.63695502772211,2.1515427963948888,0.4165106974233489,186.57352334266483,0.07571290123532398,0.25333333015441895,1704.1046142578125,44.28763198852539,17.801559448242188,2374.021728515625,1.6182752847671509
0.3360000059008598,1606.726025390625,44.04191780090332,17.940044593811034,2522.2898681640627,1.519521164894104,0.0817149530952211,71.3245950930792,3.4310217981025875,0.22679931785394217,143.73196482026543,0.07346468240729592,0.36000001430511475,1526.5198974609375,49.63584899902344,17.05858612060547,2309.14892578125,1.4367339611053467
0.3733333423733711,1530.1056274414063,45.546565246582034,17.532538223266602,2444.3262451171877,1.4425832867622375,0.1049867733440793,88.8520716736868,3.383448275033848,0.3526326158197338,145.971016321576,0.08918855521124754,0.3199999928474426,1656.3450927734375,44.81875228881836,18.084550857543945,2409.742919921875,1.569344401359558
0.3360000103712082,1578.7151000976562,44.67197189331055,17.17602081298828,2578.459912109375,1.491082489490509,0.07514135002607378,95.86717003956619,2.541425354546633,0.21781237124870473,101.29998466757773,0.09665575279289602,0.2666666805744171,1631.4703369140625,44.14265441894531,17.97205352783203,2319.181640625,1.54616379737854
0.3506666779518127,1567.312890625,44.965599822998044,17.223410034179686,2661.595849609375,1.478507936000824,0.05782733532513238,58.818561028603696,2.8083346444337023,0.25261633477499157,179.569917044801,0.059213862585000776,0.2666666805744171,1583.216552734375,48.448509216308594,17.249570846557617,2612.56640625,1.491392970085144
0.30800000578165054,1618.8513427734374,45.047459030151366,17.138490295410158,2511.9950439453123,1.5315454244613647,0.04480079433500091,65.64005893672956,2.4240201231937624,0.23840491898703103,139.2974597456956,0.06718602362848385,0.2666666805744171,1690.23779296875,44.13309860229492,17.01301383972168,2396.968017578125,1.6051219701766968
